unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|Handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|Warning|suitable_for|standard_drinks|environmental|grape_variety|retail_limit
00-405996|Billa|||||||00-10|2025-10-16|Clever Sauerkraut|CLEVER|||||Nahrungsmittel|Konserven & Sauerwaren|Sauerkraut|||||79|||||||||||||||EUR|Nahrungsmittel > Konserven & Sauerwaren > Sauerkraut|https://shop.billa.at/produkte/clever-sauerkraut-00405996||Das clever Sauerkraut wird auf natürliche Art und Weise vergoren und bottichfrisch abgepackt. Für die Herstellung werden nur die besten Krautsorten verwendet. Für den typischen Geschmack wird das Sauerkraut mit Lake (Wasser), Kochsalz, Kümmel und Wacholder gewürzt.<ul><li>saftiges Sauerkraut</li><li>schonend und natürlich vergoren</li><li>mit Kümmel und Wacholder verfeinert</li></ul>|||||Österreich|||||||||||||||||||||||||||||||||||||00-405996_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-405996-1501521266-KSa0pMa7.jpg|||||00-405996||||||||||||||||||||||||TRUE|||||||||||
00-38864|Billa|||||||00-10|2025-10-16|Sandwich-Brötchen mit Liptauer||||||Kühlwaren|Feinkostplatten & Brötchen|Belegte Brötchen|||||229|||||||||||||||EUR|Kühlwaren > Feinkostplatten & Brötchen > Belegte Brötchen|https://shop.billa.at/produkte/sandwichbroetchen-mit-liptauer-0038864||"<ul><li>Sandwich-Brötchen
</li><li>Liptauer-Aufstrich
</li><li>Lollo verde
</li><li>Paprika
</li><li>Petersilie</li></ul>"||||||MAY_CONTAIN AY, CONTAINS BM, CONTAINS AM, MAY_CONTAIN AE, MAY_CONTAIN AS, CONTAINS AW, G,A,F,M,E,N||||||||||||||||||||||||||||||||||||00-38864_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-38864-1403147214-QriLu_sT.jpg|||||00-38864||||||||||||||||||||||||TRUE|||||||||||
00-425425|Billa|||||||00-10|2025-10-16|Schärdinger Streichgenuss mit Rapsöl|Schärdinger|||||Kühlwaren|Milchprodukte|Margarine & Fette|||||199|||||||||||||||EUR|Kühlwaren > Milchprodukte > Margarine & Fette|https://shop.billa.at/produkte/schaerdinger-streichgenuss-mit-rapsoel-00425425||Direkt vom Kühlschrank auf das Brot: Der Schärdinger Streichgenuss mit feinem Rapsöl schmeckt wunderbar säuerlich und streicht sich wie von selbst.<ul><li>Milchstreichfett mit Rapsöl und Sauermilch</li><li>besonders streichzart</li><li>Naturprodukt aus Österreich</li></ul>|||||Österreich|CONTAINS AM||||||||||||||||||||||||||||||||||||00-425425_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-425425-1854957138-u1QXWpUk.jpg|||||00-425425||||||||||||||||||||||||TRUE|||||||||||
00-894783|Billa|||||||00-10|2025-10-16|Sirius Camembert 45%|Sirius|||||Kühlwaren|Käse, Aufstriche & Salate|Hart- & Weichkäse am Stück|||||469|||||||||||||||EUR|Kühlwaren > Käse, Aufstriche & Salate > Hart- & Weichkäse am Stück|https://shop.billa.at/produkte/sirius-camembert-45-00894783||Der Sirius-Camembert mit 45 % ist ein hochwertiger Weichkäse mit langer Tradition. Die Reifung mit Edelschimmel sorgt für sein köstliches Aroma.<ul><li>charakteristischer, milder Champignon-Geschmack</li><li>hohe Qualität aus Österreich</li><li>ohne Gentechnik</li><li>Tradition seit 1911</li></ul>|||||Österreich|CONTAINS AM||||||||||||||||||||||||||||||||||||00-894783_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-894783-1216756398-FnN-oJoO.jpg|||||00-894783||||||||||||||||||||||||TRUE|||||||||||
00-260980|Billa|||||||00-10|2025-10-16|Clever Emmentaler gerieben|CLEVER|||||Kühlwaren|Käse, Aufstriche & Salate|Parmesan & Reibkäse|||||299|||||||||||||||EUR|Kühlwaren > Käse, Aufstriche & Salate > Parmesan & Reibkäse|https://shop.billa.at/produkte/clever-emmentaler-gerieben-00260980||Für die warme und kalte Küche (Salate, Suppen, Saucen, Teigwaren, Aufläufe) und zum Überbacken und Toasten geeignet.|||||Österreich|CONTAINS AM||||||||||||||||||||||||||||||||||||00-260980_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-260980-707267547-_mplG_dQ.jpg|||||00-260980||||||||||||||||||||||||TRUE|||||||||||
00-498698|Billa|||||||00-10|2025-10-16|Ja! Natürlich Debreziner|Ja! Natürlich|||||Kühlwaren|Wurst, Schinken & Speck|Würstel|||||469|||||||||||||||EUR|Kühlwaren > Wurst, Schinken & Speck > Würstel|https://shop.billa.at/produkte/ja-natuerlich-debreziner-00498698||Unsere Bio-Debreziner vom Bio-Strohschwein schmecken sowohl gekocht als auch gegrillt ausgezeichnet.<ul><li>Gluten & Laktosefrei</li><li>Artgemäße Tierhaltung</li><li>Rein biologische Fütterung</li></ul>|||||Österreich|||||||||||||||||||||||||||||||||||||00-498698_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-498698-50850402-KYz9WMNQ.jpg|||||00-498698||||||||||||||||||||||||TRUE|||||||||||
00-409835|Billa|||||||00-10|2025-10-16|Landliebe Sahnepudding Schokolade|Landliebe|||||Kühlwaren|Milchprodukte|Pudding & Desserts|||||99|||||||||||||||EUR|Kühlwaren > Milchprodukte > Pudding & Desserts|https://shop.billa.at/produkte/landliebe-sahnepudding-schokolade-00409835||Der Schokoladen-Sahnepudding von Landliebe ist beliebt bei großen und kleinen Genießern. Der Pudding schmeckt als Nachtisch oder als Snack besonders cremig.<ul><li>mit extra viel Sahne (42 %)</li><li>mit echtem Kakao verfeinert</li><li>mild im Geschmack</li><li>zart-schmelzende Struktur</li></ul>||||||CONTAINS AM||||||||||||||||||||||||||||||||||||00-409835_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-409835-1246341638-_azEe_ON.jpg|||||00-409835||||||||||||||||||||||||TRUE|||||||||||
00-692874|Billa|||||||00-10|2025-10-16|BILLA Apfelsaft klar|Billa immer gut|||||Getränke|Alkoholfreie Getränke|Frucht- & Gemüsesäfte|||||159|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Frucht- & Gemüsesäfte|https://shop.billa.at/produkte/billa-apfelsaft-klar-00692874||Mehr Österreich passt nicht in eine Packung: Für den klaren Apfelsaft von BILLA wird nur heimisches Obst verwendet- auch die Herstellung geschieht im eigenen Land.<ul><li>klarer Apfelsaft</li><li>100 % Fruchtsaft</li><li>ohne Zuckerzusätze</li><li>pur oder mit Mineralwasser gespritzt als fruchtige Erfrischung genießen</li></ul>|||||Österreich|||||||||||||||||||||||||||||||||||||00-692874_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-692874-0100355509-JI-L19MS.jpg|||||00-692874||||||||||||||||||||||||TRUE|||||||||||
00-762715|Billa|||||||00-10|2025-10-16|Iglo Backrohr Röstinchen|Iglo|||||Tiefkühl|Pommes Frites & mehr|Kartoffelspezialitäten|||||374|||||||||||||||EUR|Tiefkühl > Pommes Frites & mehr > Kartoffelspezialitäten|https://shop.billa.at/produkte/iglo-backrohr-roestinchen-00762715||Die kleinen und extra knusprigen Röstinchen von Iglo passen ideal zu Fleisch- und Wildgerichten sowie pur zur würzigen Soße.<ul><li>Röstinchen aus Erdäpfeln</li><li>mit Zwiebeln verfeinert</li><li>Zutaten aus dem heimischen Marchfeld</li><li>Zubereitung in Backrohr, Pfanne oder Friteuse</li></ul>|||||Österreich|||||||||||||||||||||||||||||||||||||00-762715_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-762715-684974285-WX6dLc7t.jpg|||||00-762715||||||||||||||||||||||||TRUE|||||||||||
00-89038|Billa|||||||00-10|2025-10-16|Da komm ich her! Bratpaprika|Da komm ich her!|||||Obst & Gemüse|Gemüse|Gartengemüse|||||299|||||||||||||||EUR|Obst & Gemüse > Gemüse > Gartengemüse|https://shop.billa.at/produkte/da-komm-ich-her-bratpaprika-0089038|||||||Österreich|||||||||||||||||||||||||||||||||||||00-89038_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89038-02041490553-1ZmJlIiE.jpg|||||00-89038||||||||||||||||||||||||TRUE|||||||||||
00-737180|Billa|||||||00-10|2025-10-16|Deli Dip Hummus Natur|Deli Dip|||||Kühlwaren|Käse, Aufstriche & Salate|Aus der Feinkost|Kühlwaren|Käse, Aufstriche & Salate|Aufstriche & Salate|Kühlwaren|247|||||||||||||||EUR|Kühlwaren > Käse, Aufstriche & Salate > Aus der Feinkost > Kühlwaren > Käse, Aufstriche & Salate > Aufstriche & Salate > Kühlwaren|https://shop.billa.at/produkte/deli-dip-hummus-natur-00737180||Der Hummus Natur von Deli Dip bringt den Orient an den heimischen Küchentisch. Die feine Kichererbsen-Creme eignet sich als Brotaufstrich oder zu Gebratenem.<ul><li>mit würzig-nussiger Sesampaste</li><li>frei von tierischen Produkten</li></ul>||||||CONTAINS AS||||||||||||||||||||||||||||||||||||00-737180_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-737180-0226252401-iBM1LU6o.jpg|||||00-737180||||||||||||||||||||||||TRUE|||||||||||
00-435441|Billa|||||||00-10|2025-10-16|BILLA Bio Tortilla Chips Natur|Billa Bio|||||Süßes & Salziges|Chips & Co.|Nachos & Dips|Süßes & Salziges|Chips & Co.|Knabbereien||112|||||||||||||||EUR|Süßes & Salziges > Chips & Co. > Nachos & Dips > Süßes & Salziges > Chips & Co. > Knabbereien|https://shop.billa.at/produkte/billa-bio-tortilla-chips-natur-00435441||Ganz schön nice, dieser Mais!<br>Unsere Bio-Maischips sind glutenfrei und voller Geschmack.<br>Ein guter Dip: Avocado, Tomaten oder Sauerrahm.<ul><li>Mehr von Gutem, aber ohne Gluten!</li><li>Ein veganes Naturtalent</li><li>Tortillas aus Bio-Maismehl? Schon ist der Hunger ausgechipst</li><li>Geheimdip: Avocado, Zwiebel, Tomaten & Koriander kleinschneiden, Limettensaft drüber - y arriba!</li></ul>|||||Belgien|MAY_CONTAIN AY||||||||||||||||||||||||||||||||||||00-435441_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-435441-146612880-kv-IpRtJ.jpg|||||00-435441||||||||||||||||||||||||TRUE|||||||||||
00-756090|Billa|||||||00-10|2025-10-16|Clever Kräuterlimonade|CLEVER|||||Getränke|Alkoholfreie Getränke|Limonaden|||||86|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Limonaden|https://shop.billa.at/produkte/clever-kraeuterlimonade-00756090||Die clever Kräuter Classic schmeckt herrlich erfrischend - das ist die perfekte Erfrischung, am besten eisgekühlt genießen!|||||Österreich|||||||||||||||||||||||||||||||||||||00-756090_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-756090-1570330019-_58jvtu8.jpg|||||00-756090||||||||||||||||||||||||TRUE|||||||||||
00-432536|Billa|||||||00-10|2025-10-16|Reiter Schwarzwälder Geschnitten|Reiter|||||Kühlwaren|Wurst, Schinken & Speck|Wurst & Stangenwurst|||||259|||||||||||||||EUR|Kühlwaren > Wurst, Schinken & Speck > Wurst & Stangenwurst|https://shop.billa.at/produkte/reiter-schwarzwaelder-geschnitten-00432536||Die feinste, herzhaft gewürzte, mit Gebirgsholz heiß geräucherte, mit Gold ausgezeichnete, gesch. Markenwurst. REITER garantiert 100% Fleisch aus Österreich!|||||Österreich|||||||||||||||||||||||||||||||||||||00-432536_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-432536-0107192143-MIYJqDeh.jpg|||||00-432536||||||||||||||||||||||||TRUE|||||||||||
00-714021|Billa|||||||00-10|2025-10-16|Chef Menü Hascheehörnchen|Chef Menü|||||Kühlwaren|Fertiggerichte|Menüschalen|||||399|||||||||||||||EUR|Kühlwaren > Fertiggerichte > Menüschalen|https://shop.billa.at/produkte/chef-menue-hascheehoernchen-00714021||"Die Chef Menü Haschee Hörnchen werden mit saftigem Faschierten zubereitet und mit Kräutern verfeinert. 
Ein Genuss der österreichischen Wirt z'Haus Küche!"||||||MAY_CONTAIN AY, CONTAINS BM, MAY_CONTAIN UM, MAY_CONTAIN AU, MAY_CONTAIN BC, MAY_CONTAIN AC, CONTAINS AW, MAY_CONTAIN EM_SF, MAY_CONTAIN NL, MAY_CONTAIN AE, MAY_CONTAIN AF, MAY_CONTAIN AS, MAY_CONTAIN AM, MAY_CONTAIN AP||||||||||||||||||||||||||||||||||||00-714021_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-714021-582009043-CJdbN1pp.jpg|||||00-714021||||||||||||||||||||||||TRUE|||||||||||
00-62101|Billa|||||||00-10|2025-10-16|Manner Biskotten|Manner|||||Süßes & Salziges|Süßes|Eiswaffeln & Biskotten|||||299|||||||||||||||EUR|Süßes & Salziges > Süßes > Eiswaffeln & Biskotten|https://shop.billa.at/produkte/manner-biskotten-0062101||Eierbiskotten, in Deutschland als 'Löffelbiskuit' bezeichnet, gehören zu den Manner-Klassikern. Feinster Biskuitteig, zart gebacken, mit einer körnigen Zuckerschicht auf der Oberseite. wer sie schon einmal in der Küche hatte, weiß, dass Manner Biskotten schon beim Verarbeiten zum Naschen verführen! Für die Manner-Eierbiskotten verwenden wir ausschließlich Eier aus Freilandhaltung. Erhältlich in der 200-g-Packung.|||||Österreich|CONTAINS AE, CONTAINS AW||||||||||||||||||||||||||||||||||||00-62101_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-62101-175596997-TkmlxWj-.jpg|||||00-62101||||||||||||||||||||||||TRUE|||||||||||
00-582925|Billa|||||||00-10|2025-10-16|Ehrmann High Protein Chocolate Mousse|Ehrmann|||||Kühlwaren|Milchprodukte|Pudding & Desserts|||||199|||||||||||||||EUR|Kühlwaren > Milchprodukte > Pudding & Desserts|https://shop.billa.at/produkte/ehrmann-high-protein-chocolate-mousse-00582925||Viel Protein, viel Power, viel Genuss: Das High Protein Mousse Chocolate enthält 20 Gramm Protein, kommt ohne Zuckerzusatz aus, ist laktose- und glutenfrei sowie fettarm.Schaumige Konsistenz und feinste Cremigkeit werden vereint mit feinster Schokolade.</li>|||||Deutschland|CONTAINS AM||||||||||||||||||||||||||||||||||||00-582925_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-582925-1108234625-9zzJdxvA.jpg|||||00-582925||||||||||||||||||||||||TRUE|||||||||||
00-434459|Billa|||||||00-10|2025-10-16|Ja! Natürlich Toastkäse Scheiben|Ja! Natürlich|||||Kühlwaren|Käse, Aufstriche & Salate|Schnittkäse|||||229|||||||||||||||EUR|Kühlwaren > Käse, Aufstriche & Salate > Schnittkäse|https://shop.billa.at/produkte/ja-natuerlich-toastkaese-scheiben-00434459||Was den Ja! Natürlich Toastkäse so besonders macht? Nicht nur die frischen Ja! Natürlich Bio Milch als oberste Zutat, sondern auch die Eigenschaft perfekt zu schmelzen. Unaufdringlich im Geschmack ist er besonders gut im Toast oder zum Überbacken. Die langen Fäden die er beim ersten Biss zieht begeistern nicht nur Kinder.<br><ul><li>Aus bester österreichischer Bio-Milch</li><li>Perfekt im Toast oder zum Überbacken</li><li>Mild im Geschmack</li><li>Hochwertige Bio-Qualität</li><li>Laktosefrei</li><li>100% Bio</li><li>Aus Österreich</li></ul>|||||Österreich|CONTAINS AM||||||||||||||||||||||||||||||||||||00-434459_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-434459-0705145861-HqA8MBHX.jpg|||||00-434459||||||||||||||||||||||||TRUE|||||||||||
00-770019|Billa|||||||00-10|2025-10-16|Mezzo Mix|Mezzo Mix|||||Getränke|Alkoholfreie Getränke|Limonaden|||||239|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Limonaden|https://shop.billa.at/produkte/mezzo-mix-00770019||Cola küsst Orange: der erfrischende Geschmack von Orangen in einem koffeinhaltigen Cola-Mixgetränk! Am besten gekühlt genießen.||||||||||||||||||||||||||||||||||||||||||00-770019_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-770019-952352292-0ox2q6rN.jpg|||||00-770019||||||||||||||||||||||||TRUE|||||||||||
00-728945|Billa|||||||00-10|2025-10-16|Pure Ice Eiswürfel|Pure Ice|||||Tiefkühl|Eis|Eiswürfel|||||319|||||||||||||||EUR|Tiefkühl > Eis > Eiswürfel|https://shop.billa.at/produkte/pure-ice-eiswuerfel-00728945||Das Eis wird aus sorgfältig gefiltertem Wasser hergestellt. Es erfüllt alle EG-Vorschriften für den Gesundheitsschutz.||||||||||||||||||||||||||||||||||||||||||00-728945_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-728945-0125355724-IkcBnVpE.jpg|||||00-728945||||||||||||||||||||||||TRUE|||||||||||
00-444005|Billa|||||||00-10|2025-10-16|Speisekürbis Butternuss|Da komm ich her!|||||Obst & Gemüse|Gemüse|Gartengemüse|||||199|||||||||||||||EUR|Obst & Gemüse > Gemüse > Gartengemüse|https://shop.billa.at/produkte/speisekuerbis-butternuss-00444005||Klasse I|||||Österreich|||||||||||||||||||||||||||||||||||||00-444005_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-444005-1649268007-Z3RgMEoM.jpg|||||00-444005||||||||||||||||||||||||TRUE|||||||||||
00-756072|Billa|||||||00-10|2025-10-16|Clever Orangenlimonade|CLEVER|||||Getränke|Alkoholfreie Getränke|Limonaden|||||86|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Limonaden|https://shop.billa.at/produkte/clever-orangenlimonade-00756072||Orangenlimonade|||||Österreich|||||||||||||||||||||||||||||||||||||00-756072_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-756072-0700344225-tYPownJX.jpg|||||00-756072||||||||||||||||||||||||TRUE|||||||||||
00-5728|Billa|||||||00-10|2025-10-16|Iglo Cremespinat|Iglo||600|g||Tiefkühl|Gemüse, Kräuter & Obst|Tiefkühl Gemüse & Pilze|Tiefkühl|Gemüse, Kräuter & Obst|Spinat||399|||||||||||||||EUR|Tiefkühl > Gemüse, Kräuter & Obst > Tiefkühl Gemüse & Pilze > Tiefkühl > Gemüse, Kräuter & Obst > Spinat|https://shop.billa.at/produkte/iglo-cremespinat-005728||Der Iglo Cremespinat im 600g Block ist ideal für die ganze Familie. Der Iglo Cremespinat wird mit erntefrischem Spinat von unseren Vertragsbauern aus dem Marchfeld hergestellt.|||||Österreich|CONTAINS AM, CONTAINS AW, CONTAINS AY, CONTAINS BC||||||||||||||||||||||||||||||||||||00-5728_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-5728-01448806121-AYN4UYFs.jpg|||||00-5728||||||||||||||||||||||||TRUE|||||||||||
00-470581|Billa|||||||00-10|2025-10-16|BILLA Mini Frühlingsrollen mit Gemüse|Billa immer gut|||||Tiefkühl|Tiefkühlgerichte|Internationale Küche|||||262|||||||||||||||EUR|Tiefkühl > Tiefkühlgerichte > Internationale Küche|https://shop.billa.at/produkte/billa-mini-fruehlingsrollen-mit-gemuese-00470581||Ein echter Klassiker! Die BILLA immer gut Mini Frühlingsrollen gefüllt mit einer Vielzahl an Gemüsesorten sind ein absoluter Genuss - auch für Veganer!<ul><li>Zu finden im Tiefkühl-Regal</li><li>Backrohrfähig</li></ul>||||||CONTAINS AW||||||||||||||||||||||||||||||||||||00-470581_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-470581-0190857398-t9DseMQO.jpg|||||00-470581||||||||||||||||||||||||TRUE|||||||||||
00-98204|Billa|||||||00-10|2025-10-16|Handl Tyrol Schinkenspeck - Tiroler Speck g.g.A.|Handl Tyrol|||||Kühlwaren|Wurst, Schinken & Speck|Grammeln, Schmalz & Speck|Kühlwaren|Wurst, Schinken & Speck|Wurst & Stangenwurst||369|||||||||||||||EUR|Kühlwaren > Wurst, Schinken & Speck > Grammeln, Schmalz & Speck > Kühlwaren > Wurst, Schinken & Speck > Wurst & Stangenwurst|https://shop.billa.at/produkte/handl-tyrol-schinkenspeck-tiroler-speck-gga-0098204||Der Tiroler Speck g.g.A. Schinkenspeck erhält durch das milde Räuchern über Buchenholz, dem Reifen an Tiroler Bergluft und 6-monatiger Reifezeit seinen würzigen Geschmack.|||||Österreich|||||||||||||||||||||||||||||||||||||00-98204_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-98204-1371185602-4KN7h-Yg.jpg|||||00-98204||||||||||||||||||||||||TRUE|||||||||||
00-675779|Billa|||||||00-10|2025-10-16|Clever Buttermilch|CLEVER|||||Kühlwaren|Milchprodukte|Milchgetränke|||||75|||||||||||||||EUR|Kühlwaren > Milchprodukte > Milchgetränke|https://shop.billa.at/produkte/clever-buttermilch-00675779||"clever Buttermilch mit 1% Fett aus pasteurisierter Milch eignet sich hervorragend für Frucht-Shakes oder sie genießen die Buttermilch pur.
"|||||Österreich|CONTAINS AM||||||||||||||||||||||||||||||||||||00-675779_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-675779-959801204-dRZPkQRh.jpg|||||00-675779||||||||||||||||||||||||TRUE|||||||||||
00-421619|Billa|||||||00-10|2025-10-16|Wojnar Tramezzini Thunfisch-Ei|Wojnar|||||Kühlwaren|Käse, Aufstriche & Salate|Aufstriche & Salate|||||249|||||||||||||||EUR|Kühlwaren > Käse, Aufstriche & Salate > Aufstriche & Salate|https://shop.billa.at/produkte/wojnar-tramezzini-thunfischei-00421619||Mediterraner Geschmack für die Grillparty oder als Genuss für zwischendurch: Mit dem Wojnar Tramezzini Thunfisch-Ei holen Sie sich Lebensfreude aufs Brot.<ul><li>Delikatessaufstrich mit Thunfisch und Ei</li><li>besonders cremig und streichzart</li></ul>||||||MAY_CONTAIN AY, CONTAINS BM, MAY_CONTAIN AW, MAY_CONTAIN BC, MAY_CONTAIN AC, CONTAINS AE, CONTAINS AF, MAY_CONTAIN AM, MAY_CONTAIN AN||||||||||||||||||||||||||||||||||||00-421619_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-421619-0813337230-Fa3idNFh.jpg|||||00-421619||||||||||||||||||||||||TRUE|||||||||||
00-441800|Billa|||||||00-10|2025-10-16|LGV Ovalis Pflaumenparadeiser|LGV Gärtnergemüse|||||Obst & Gemüse|Gemüse|Gartengemüse|||||299|||||||||||||||EUR|Obst & Gemüse > Gemüse > Gartengemüse|https://shop.billa.at/produkte/lgv-ovalis-pflaumenparadeiser-00441800||Klasse I|||||Österreich|||||||||||||||||||||||||||||||||||||00-441800_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-441800-1464554881-qXzIAnYs.jpg|||||00-441800||||||||||||||||||||||||TRUE|||||||||||
00-768979|Billa|||||||00-10|2025-10-16|Red Bull Energy Drink 8-pack, Sugarfree|Red Bull||100|ml||Getränke|Alkoholfreie Getränke|Energydrinks|||||1272|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Energydrinks|https://shop.billa.at/produkte/red-bull-energy-drink-8pack-sugarfree-00768979||FLÜÜÜGEL OHNE ZUCKER<br>Gleiche Wirkung wie der klassische Red Bull Energy Drink, aber ohne Zucker und mit nur 3 Kalorien pro 100ml. Belebt Geist und Ko¿rper. Red Bull Sugarfree, die #1 unter den kalorienreduzierten Energy Drinks in Österreich, ist ein funktionales Getränk, das Flügel verleiht, wann immer man sie braucht: Ob morgens zum Start in einen intensiven Arbeitstag, auf langen Autofahrten oder zum Beleben vor, während oder nach dem Sport ist Red Bull Sugarfree der ideale Energiespender ohne Zucker.<br><br>DAS PRODUKT<ul><li> 8x 250 ml Dose Red Bull Energy Drink Sugarfree</li><li>Die spezielle Formel von Red Bull Energy Sugarfree enthält Zutaten höchster Qualität: Koffein, Taurin, B-Komplex-Vitamine, Aspartam und Acesulfam K, alpines Wasser</li><li>Red Bull Dosen bestehen zu 100 % aus recycelbarem Aluminium<br><br></li></ul>Energy Drink - erhöhter Koffeingehalt. Für Kinder und schwangere oder stillende Frauen nicht empfohlen. In moderaten Mengen konsumieren.|||||Österreich|||||||||||||||||||||||||||||||||||||00-768979_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-768979-445553481-gTQ5z6Ge.jpg|||||00-768979||||||||||||||||||||||||TRUE|||||||||||
00-769874|Billa|||||||00-10|2025-10-16|Coca Cola Light|Coca Cola||330|ml||Getränke|Alkoholfreie Getränke|Limonaden|||||169|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Limonaden|https://shop.billa.at/produkte/coca-cola-light-00769874||Coca-Cola light ist ein kalorien- und zuckerfreies Erfrischungsgetränk mit einzigartigem Geschmack und nur 1 kcal pro 330 ml. Original Coca-Cola, noch erfrischender.|||||Österreich|||||||||||||||||||||||||||||||||||||00-769874_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769874-0150994753-rof2tc-l.jpg|||||00-769874||||||||||||||||||||||||TRUE|||||||||||
